OrderID,OrderDate,CustomerID,CustomerName,Region,SalesChannel,ProductID,ProductName,Category,BusinessLine,UnitPrice,Quantity,Discount,Revenue,Cost,Profit,CustomerTenureMonths,CustomerSegment,Industry,LastPurchaseDaysAgo
O000152,2025-01-23,C0003,Customer 003,Singapore,Retail,A003,Sensor Processing Unit,Electronics,Autonomous,620,11,0.08,6274.4,3850,2424.4,30,Enterprise,Robotics,130
O000153,2025-03-02,C0081,Customer 081,Malaysia,Distributor,A002,Control Unit Module,Electronics,Autonomous,780,3,0.1,2106.0,1260,846.0,52,Enterprise,Robotics,85
O000154,2025-10-15,C0061,Customer 061,Thailand,Online,A002,Control Unit Module,Electronics,Autonomous,780,3,0.08,2152.8,1260,892.8,2,SME,Medical Distributors,118
O000155,2025-05-19,C0204,Customer 204,Malaysia,Retail,M002,Operating Table,Medical Equipment,Medical,18000,5,0.07,83700.0,55000,28700.0,30,SME,Smart Home,24
O000156,2024-01-05,C0032,Customer 032,China,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,11,0.06,1861.2,990,871.2,40,Enterprise,Consumer Electronics,62
O000157,2023-06-13,C0036,Customer 036,Indonesia,Online,A002,Control Unit Module,Electronics,Autonomous,780,3,0.04,2246.4,1260,986.4,70,SME,Robotics,177
O000158,2025-05-22,C0014,Customer 014,Thailand,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.12,22000.0,15000,7000.0,90,Enterprise,Smart Home,175
O000159,2023-03-28,C0112,Customer 112,China,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,3,0.09,382.2,210,172.2,50,Enterprise,Industrial Automation,150
O000160,2025-06-09,C0037,Customer 037,Malaysia,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.03,2619.0,1500,1119.0,86,SME,Industrial Automation,167
O000161,2025-04-11,C0110,Customer 110,Malaysia,Distributor,A002,Control Unit Module,Electronics,Autonomous,780,3,0.15,1989.0,1260,729.0,91,SME,Automotive OEM,55
O000162,2023-10-20,C0078,Customer 078,Malaysia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,6,0.03,1862.4,1020,842.4,53,SME,Consumer Electronics,172
O000163,2023-05-18,C0114,Customer 114,Thailand,Online,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.12,7480.0,5000,2480.0,54,Enterprise,Industrial Automation,138
O000164,2023-03-08,C0220,Customer 220,Malaysia,Distributor,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,6,0.09,1747.2,1020,727.2,40,SME,Hospital Systems,113
O000165,2025-01-29,C0210,Customer 210,Malaysia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,7,0.08,5023.2,2940,2083.2,30,SME,Automotive OEM,119
O000166,2023-10-09,C0182,Customer 182,Thailand,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,13,0.07,2176.2,1170,1006.2,81,SME,Technology,114
O000167,2024-07-24,C0137,Customer 137,China,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.03,24735.0,15000,9735.0,42,SME,Smart Home,63
O000168,2024-01-17,C0171,Customer 171,Indonesia,Retail,A004,Robotics Motion Controller,Electronics,Autonomous,950,4,0.09,3458.0,2160,1298.0,77,SME,Medical Distributors,11
O000169,2023-08-30,C0092,Customer 092,Indonesia,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.08,2070.0,1250,820.0,71,SME,Industrial Automation,1
O000170,2024-03-15,C0022,Customer 022,China,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,5,0.06,1504.0,850,654.0,47,Retail,Industrial Automation,57
O000171,2025-10-02,C0201,Customer 201,Thailand,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.09,15470.0,10000,5470.0,84,Enterprise,Industrial Automation,21
O000172,2023-06-01,C0116,Customer 116,Thailand,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,2,0.14,1634.0,1080,554.0,50,SME,Hospital Systems,87
O000173,2025-06-30,C0085,Customer 085,Indonesia,Online,M002,Operating Table,Medical Equipment,Medical,18000,1,0.08,16560.0,11000,5560.0,56,SME,Consumer Electronics,156
O000174,2023-05-13,C0034,Customer 034,Singapore,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,8,0.07,1339.2,720,619.2,17,Retail,Automotive OEM,169
O000175,2023-11-19,C0084,Customer 084,Thailand,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,9,0.1,1134.0,630,504.0,5,Enterprise,Smart Home,28
O000176,2025-11-07,C0175,Customer 175,China,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.1,7650.0,5000,2650.0,75,Retail,Automotive OEM,112
O000177,2023-10-12,C0084,Customer 084,Thailand,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.08,7820.0,5000,2820.0,5,Enterprise,Smart Home,28
O000178,2025-01-25,C0003,Customer 003,Singapore,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,7,0.11,5918.5,3780,2138.5,30,Enterprise,Robotics,130
O000179,2023-06-26,C0196,Customer 196,Thailand,Online,M002,Operating Table,Medical Equipment,Medical,18000,2,0.06,33840.0,22000,11840.0,50,SME,Industrial Automation,170
O000180,2025-09-07,C0146,Customer 146,Indonesia,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,8,0.1,1296.0,720,576.0,55,SME,Consumer Electronics,141
O000181,2023-06-01,C0011,Customer 011,Thailand,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,3,0.07,69750.0,45000,24750.0,6,SME,Medical Distributors,170
O000182,2025-07-10,C0133,Customer 133,China,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,4,0.03,3686.0,2160,1526.0,65,SME,Medical Distributors,166
O000183,2024-01-08,C0118,Customer 118,Indonesia,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.13,43500.0,30000,13500.0,76,Enterprise,Industrial Automation,145
O000184,2023-04-24,C0058,Customer 058,Singapore,Distributor,M002,Operating Table,Medical Equipment,Medical,18000,1,0.05,17100.0,11000,6100.0,85,SME,Industrial Automation,150
O000185,2023-11-28,C0126,Customer 126,China,Distributor,A002,Control Unit Module,Electronics,Autonomous,780,4,0.08,2870.4,1680,1190.4,60,SME,Robotics,180
O000186,2025-11-28,C0036,Customer 036,Indonesia,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,4,0.04,1728.0,1000,728.0,70,SME,Robotics,177
O000187,2024-07-16,C0116,Customer 116,Thailand,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.07,46500.0,30000,16500.0,50,SME,Hospital Systems,87
O000188,2023-07-11,C0183,Customer 183,Singapore,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,11,0.08,1821.6,990,831.6,37,Enterprise,Automotive OEM,113
O000189,2023-11-12,C0097,Customer 097,Thailand,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,3,0.16,63000.0,45000,18000.0,19,Enterprise,Robotics,7
O000190,2023-03-26,C0067,Customer 067,Singapore,Direct Sales,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.03,34920.0,21000,13920.0,35,Retail,Automotive OEM,73
O000191,2024-06-26,C0044,Customer 044,China,Distributor,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,8,0.1,684.0,360,324.0,85,Enterprise,Medical Distributors,111
O000192,2025-05-03,C0094,Customer 094,Thailand,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,9,0.07,2678.4,1530,1148.4,87,SME,Technology,55
O000193,2024-08-16,C0036,Customer 036,Indonesia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,5,0.07,441.75,225,216.75,70,SME,Robotics,177
O000194,2025-04-11,C0035,Customer 035,China,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.03,2182.5,1250,932.5,34,Retail,Automotive OEM,136
O000195,2023-05-03,C0139,Customer 139,Indonesia,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.06,23500.0,15000,8500.0,44,SME,Industrial Automation,8
O000196,2025-08-09,C0134,Customer 134,Thailand,Online,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.14,14620.0,10000,4620.0,63,Enterprise,Industrial Automation,28
O000197,2024-10-02,C0176,Customer 176,China,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,7,0.06,921.2,490,431.2,45,Retail,Technology,105
O000198,2024-12-08,C0078,Customer 078,Malaysia,Distributor,A003,Sensor Processing Unit,Electronics,Autonomous,620,2,0.13,1078.8,700,378.8,53,SME,Consumer Electronics,172
O000199,2025-11-20,C0026,Customer 026,Indonesia,Direct Sales,S001,Smart Home Controller,IoT Devices,Smart Devices,180,8,0.03,1396.8,720,676.8,88,Retail,Hospital Systems,30
O000200,2025-08-13,C0001,Customer 001,Singapore,Online,M002,Operating Table,Medical Equipment,Medical,18000,1,0.12,15840.0,11000,4840.0,32,Enterprise,Smart Home,58
O000201,2023-10-16,C0194,Customer 194,China,Direct Sales,M002,Operating Table,Medical Equipment,Medical,18000,1,0.05,17100.0,11000,6100.0,25,SME,Consumer Electronics,179
O000202,2025-02-25,C0174,Customer 174,Indonesia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,5,0.05,1520.0,850,670.0,61,Enterprise,Automotive OEM,133
O000203,2023-11-24,C0100,Customer 100,China,Online,A002,Control Unit Module,Electronics,Autonomous,780,4,0.04,2995.2,1680,1315.2,19,SME,Robotics,168
O000204,2023-11-23,C0031,Customer 031,Indonesia,Retail,A004,Robotics Motion Controller,Electronics,Autonomous,950,3,0.06,2679.0,1620,1059.0,77,Retail,Hospital Systems,83
O000205,2024-09-23,C0123,Customer 123,Singapore,Direct Sales,A004,Robotics Motion Controller,Electronics,Autonomous,950,6,0.03,5529.0,3240,2289.0,29,Retail,Consumer Electronics,167
O000206,2025-03-16,C0184,Customer 184,China,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,9,0.12,1425.6,810,615.6,91,Enterprise,Robotics,41
O000207,2024-03-16,C0130,Customer 130,China,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,12,0.03,3724.8,2040,1684.8,10,SME,Robotics,152
O000208,2024-07-30,C0202,Customer 202,Thailand,Retail,A004,Robotics Motion Controller,Electronics,Autonomous,950,3,0.04,2736.0,1620,1116.0,41,Retail,Industrial Automation,161
O000209,2023-01-17,C0161,Customer 161,Thailand,Retail,M002,Operating Table,Medical Equipment,Medical,18000,1,0.04,17280.0,11000,6280.0,79,SME,Hospital Systems,26
O000210,2024-06-25,C0037,Customer 037,Malaysia,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,5,0.1,630.0,350,280.0,86,SME,Industrial Automation,167
O000211,2025-01-19,C0016,Customer 016,Malaysia,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.03,34920.0,21000,13920.0,82,SME,Smart Home,177
O000212,2024-02-03,C0160,Customer 160,China,Online,A002,Control Unit Module,Electronics,Autonomous,780,4,0.03,3026.4,1680,1346.4,76,Retail,Smart Home,110
O000213,2025-10-29,C0065,Customer 065,Thailand,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,4,0.09,3458.0,2160,1298.0,86,SME,Hospital Systems,142
O000214,2023-09-01,C0079,Customer 079,Malaysia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.12,22000.0,15000,7000.0,49,Enterprise,Medical Distributors,10
O000215,2024-11-25,C0192,Customer 192,Indonesia,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,12,0.1,1944.0,1080,864.0,20,SME,Technology,115
O000216,2024-02-12,C0115,Customer 115,Indonesia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,11,0.04,3379.2,1870,1509.2,63,Retail,Robotics,57
O000217,2023-04-03,C0170,Customer 170,China,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.08,11040.0,7000,4040.0,35,SME,Industrial Automation,129
O000218,2025-08-28,C0066,Customer 066,Thailand,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,7,0.01,1247.4,630,617.4,18,Retail,Medical Distributors,68
O000219,2025-11-21,C0045,Customer 045,Thailand,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.1,45000.0,30000,15000.0,94,SME,Technology,14
O000220,2024-10-14,C0084,Customer 084,Thailand,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.18,41000.0,30000,11000.0,5,Enterprise,Smart Home,28
O000221,2024-09-04,C0123,Customer 123,Singapore,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,8,0.04,2457.6,1360,1097.6,29,Retail,Consumer Electronics,167
O000222,2025-11-09,C0031,Customer 031,Indonesia,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,8,0.06,1353.6,720,633.6,77,Retail,Hospital Systems,83
O000223,2024-09-05,C0097,Customer 097,Thailand,Direct Sales,A004,Robotics Motion Controller,Electronics,Autonomous,950,5,0.05,4512.5,2700,1812.5,19,Enterprise,Robotics,7
O000224,2023-08-13,C0168,Customer 168,Thailand,Online,A003,Sensor Processing Unit,Electronics,Autonomous,620,3,0.08,1711.2,1050,661.2,8,Retail,Medical Distributors,43
O000225,2023-02-24,C0194,Customer 194,China,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,3,0.05,912.0,510,402.0,25,SME,Consumer Electronics,179
O000226,2024-04-11,C0066,Customer 066,Thailand,Direct Sales,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,5,0.05,665.0,350,315.0,18,Retail,Medical Distributors,68
O000227,2023-12-16,C0189,Customer 189,Indonesia,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,7,0.04,1209.6,630,579.6,77,Enterprise,Robotics,131
O000228,2024-05-11,C0054,Customer 054,Singapore,Direct Sales,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.04,34560.0,21000,13560.0,7,SME,Hospital Systems,150
O000229,2025-06-22,C0173,Customer 173,Malaysia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,5,0.03,3783.0,2100,1683.0,87,Retail,Hospital Systems,69
O000230,2024-02-22,C0038,Customer 038,Thailand,Retail,A003,Sensor Processing Unit,Electronics,Autonomous,620,8,0.09,4513.6,2800,1713.6,16,SME,Technology,64
O000231,2023-05-08,C0196,Customer 196,Thailand,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,9,0.08,1159.2,630,529.2,50,SME,Industrial Automation,170
O000232,2024-10-27,C0140,Customer 140,China,Retail,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,5,0.04,456.0,225,231.0,63,Retail,Automotive OEM,55
O000233,2024-10-04,C0059,Customer 059,Indonesia,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,4,0.09,91000.0,60000,31000.0,27,SME,Smart Home,172
O000234,2024-12-02,C0110,Customer 110,Malaysia,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,8,0.09,1310.4,720,590.4,91,SME,Automotive OEM,55
O000235,2024-06-25,C0066,Customer 066,Thailand,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,10,0.02,3136.0,1700,1436.0,18,Retail,Medical Distributors,68
O000236,2024-05-19,C0159,Customer 159,Indonesia,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.04,2592.0,1500,1092.0,67,Retail,Robotics,98
O000237,2024-09-01,C0070,Customer 070,China,Distributor,A001,Advanced PCB Board,Electronics,Autonomous,450,4,0.12,1584.0,1000,584.0,1,Retail,Hospital Systems,86
O000238,2025-09-28,C0220,Customer 220,Malaysia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,5,0.05,3705.0,2100,1605.0,40,SME,Hospital Systems,113
O000239,2024-07-14,C0208,Customer 208,Indonesia,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.07,1255.5,750,505.5,22,SME,Automotive OEM,45
O000240,2025-02-16,C0085,Customer 085,Indonesia,Online,A003,Sensor Processing Unit,Electronics,Autonomous,620,4,0.1,2232.0,1400,832.0,56,SME,Consumer Electronics,156
O000241,2023-10-27,C0022,Customer 022,China,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,2,0.04,864.0,500,364.0,47,Retail,Industrial Automation,57
O000242,2023-06-11,C0107,Customer 107,Indonesia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,2,0.07,1450.8,840,610.8,36,SME,Robotics,113
O000243,2025-09-08,C0064,Customer 064,Malaysia,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.09,23205.0,15000,8205.0,57,SME,Automotive OEM,140
O000244,2024-07-09,C0208,Customer 208,Indonesia,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,5,0.04,864.0,450,414.0,22,SME,Automotive OEM,45
O000245,2024-05-05,C0034,Customer 034,Singapore,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.08,15640.0,10000,5640.0,17,Retail,Automotive OEM,169
O000246,2025-12-23,C0105,Customer 105,Indonesia,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.03,8245.0,5000,3245.0,21,SME,Technology,122
O000247,2025-04-26,C0082,Customer 082,Thailand,Retail,A002,Control Unit Module,Electronics,Autonomous,780,4,0.03,3026.4,1680,1346.4,45,Retail,Smart Home,165
O000248,2023-10-09,C0003,Customer 003,Singapore,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.12,10560.0,7000,3560.0,30,Enterprise,Robotics,130
O000249,2025-09-01,C0107,Customer 107,Indonesia,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,5,0.13,4132.5,2700,1432.5,36,SME,Robotics,113
O000250,2024-08-11,C0144,Customer 144,China,Online,A002,Control Unit Module,Electronics,Autonomous,780,5,0.07,3627.0,2100,1527.0,12,SME,Hospital Systems,76
O000251,2023-07-03,C0130,Customer 130,China,Distributor,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,10,0.08,874.0,450,424.0,10,SME,Robotics,152
O000252,2023-03-18,C0142,Customer 142,Thailand,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.09,22750.0,15000,7750.0,11,SME,Robotics,62
O000253,2023-12-27,C0141,Customer 141,Thailand,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,2,0.09,21840.0,14000,7840.0,36,Retail,Consumer Electronics,153
O000254,2024-01-17,C0047,Customer 047,Malaysia,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,7,0.11,872.2,490,382.2,18,Enterprise,Technology,109
O000255,2023-01-19,C0163,Customer 163,Malaysia,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.09,2047.5,1250,797.5,21,Enterprise,Medical Distributors,1
O000256,2024-11-17,C0134,Customer 134,Thailand,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,8,0.1,3240.0,2000,1240.0,63,Enterprise,Industrial Automation,28
O000257,2025-12-09,C0076,Customer 076,Singapore,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,3,0.14,2451.0,1620,831.0,80,SME,Industrial Automation,40
O000258,2025-08-16,C0091,Customer 091,Malaysia,Distributor,A001,Advanced PCB Board,Electronics,Autonomous,450,4,0.13,1566.0,1000,566.0,87,SME,Industrial Automation,45
O000259,2024-11-08,C0054,Customer 054,Singapore,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.08,46000.0,30000,16000.0,7,SME,Hospital Systems,150
O000260,2024-01-17,C0102,Customer 102,Malaysia,Online,M001,Surgical Light System,Medical Equipment,Medical,12000,2,0.09,21840.0,14000,7840.0,7,Retail,Technology,143
O000261,2024-01-31,C0120,Customer 120,Malaysia,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.16,21000.0,15000,6000.0,42,Enterprise,Industrial Automation,55
O000262,2025-11-21,C0071,Customer 071,Malaysia,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,5,0.05,3705.0,2100,1605.0,21,SME,Smart Home,114
O000263,2023-07-15,C0024,Customer 024,Malaysia,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.06,23500.0,15000,8500.0,77,SME,Industrial Automation,17
O000264,2024-05-23,C0040,Customer 040,Malaysia,Online,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.06,11280.0,7000,4280.0,10,SME,Hospital Systems,162
O000265,2025-07-03,C0015,Customer 015,Singapore,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,4,0.04,1728.0,1000,728.0,69,SME,Automotive OEM,63
O000266,2023-01-24,C0036,Customer 036,Indonesia,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,4,0.08,1656.0,1000,656.0,70,SME,Robotics,177
O000267,2023-05-08,C0161,Customer 161,Thailand,Direct Sales,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,10,0.07,883.5,450,433.5,79,SME,Hospital Systems,26
O000268,2023-11-24,C0014,Customer 014,Thailand,Online,A003,Sensor Processing Unit,Electronics,Autonomous,620,2,0.08,1140.8,700,440.8,90,Enterprise,Smart Home,175
